,artist_name,song_name,lyric_staff,lyric
78,乃木坂46,ぐるぐるカーテン,乃木坂46,カーテンの中　太陽と　彼女と私　ぐるぐる包まれた　プライバシー　何を話してるのか?　教えないよ　　何となく　落ち着くの　教室の特等席　仲のいい友達と　2人きりの世界よ　　「あのね」　「私ね」　ぴったり身体寄せ　ひとつになったら　何だって　わかり合える　　(彼女と私)　　カーテンの中　そよ風と　花の香りと　ぬくもりを包む　シークレット　誰に恋したのか　そうよ　女の子なら　いつだって　死角になる場所くらい　こんな時のために　確保してる　男子禁制　　たいていは　ふざけてる　私たちの毎日だけど　思いっきり　泣きたくて　ここに来ることもある　　「平気」　「大丈夫」　心に近づいて　涙を拭ったり　抱きしめて　聞いてあげる　　(誰かと誰か)　　カーテンの中　太陽と　彼女と私　ぐるぐる巻かれた　プライバシー　内緒話するの　きっと　男の子たち　さりげなく　耳をそばだてて　どきどきしながら　聞いてるでしょう　ガールズトーク　　開(ひら)いた窓　吹き込んだ風が　胸の奥のカーテン　恋の妄想　膨らませてる　　カーテンの中　そよ風と　花の香りと　ぬくもりを包む　シークレット　誰に恋したのか　そうよ　女の子なら　いつだって　死角になる場所くらい　こんな時のために　確保してる　男子禁制
79,乃木坂46,傾斜する,乃木坂46,傾斜する　傾斜する　僕の心の角度　その愛しさが　少し重たくて…　　なぜ君は　僕の前　現れたのか？　それは残酷な出会いさ　　後から知ったんだ　君に彼がいること　友達で始まった　2人の関係の崩壊　　Uh～！　傾斜する　傾斜する　何か滑り落ちてく　大切なもの　さりげない好意　僕は僕じゃなくなる　変わるのが怖い　だって平行だった　2人じゃないんだ　No way… No way…　　なぜ僕は　ごく自然に振る舞えないの？　きっと遅過ぎた事実だ　　それならそれでいい　君に彼がいたって　言い聞かせようとして　何度もバランスを崩した　　Uh～！　傾斜する　傾斜する　僕の心の角度　その愛しさが　少し重たくて…　僕の知らない君の　存在がつらい　もしも距離置いてたら　楽だったのに…　So sad… So sad…　　そこにビー玉を置いたら転がってく　目に見えないシーソーゲームのように…　　僕の涙も引き寄せられて　きっと　君に向かうだろう　すべては悲しみへ　No way…　　傾斜する　傾斜する　何か滑り落ちてく　大切なもの　さりげない好意　僕は僕じゃなくなる　変わるのが怖い　だって平行だった　2人じゃないんだ　No way… No way…
80,乃木坂46,コウモリよ,乃木坂46,何も見えない漆黒の闇の中　そばにいるのは愛しき人　君は今　何を考えてる?　　真実なんかどうだっていい　気配が愛のすべて　　コウモリよ　悲しみを　教えてくれ　その羽根を広げ　夜の空の彼方　頬に流れ落ちる　涙そっと避けながら　君と僕の距離　測ろう　　人は誰でも　目の前に壁がある　守りたいのは愛しき人　君はもう手探りしなくていい　　惹かれ合うほどぶつかるもの　未来を犠牲にしても…　　コウモリよ　生き方を　教えてくれ　目を瞑(つむ)り　そっと　深く息を吐いて　超音波　放つように　愛のアンテナを立てて　そう自由に空を飛ぼう　　コウモリよ　悲しみを　教えてくれ　その羽根を広げ　夜の空の彼方　頬に流れ落ちる　涙そっと避(さ)けながら　君と僕の距離　測ろう
81,乃木坂46,告白の順番,乃木坂46,星空の停留所　何度送ってもらったか？　いつだってここまでで　じゃあねでお別れね　　そんなに魅力がないのかなんて　なんだかムカつくわ　幼なじみなんて何も始まらないのかな　　誰かがあなたに恋をしている　だけど何も気づいてない　鈍感な人　そのうち自分で気づいてくれるまで　絶対　私の方が先に告白なんかしない　　今まで付き合って来た　彼氏を紹介して来たし　悩み相談もした兄妹みたいにね　　一番近くの大事な人と　ある時わかったの　それでも二人が何も変わらないのはなぜ？　　確かに私は恋をしている　だけど何も言い出せない　恥ずかしすぎる　いつもと変わらぬ会話のその途中　偶然　あなたの方が先に告白してちょうだい　　本当は好きだと　どうすれば言える？　伝えるきっかけ　見つからないの　　誰かがあなたに恋をしている　だけど何も気づいてない　鈍感な人　そのうち自分で気づいてくれるまで　絶対　私の方が先に告白なんかしない　　いつしか互いに恋をしていた　どちらからも言い出さない　じれったいほど…　クリスマスの夜　雪でバスが遅れて　自然に二人は同時に告白しましたとさ
82,乃木坂46,ここじゃないどこか,乃木坂46,ふわふわのワタ畑　隠れてるから見つけて　　真っ白なその中に　マシュマロみたいなしっぽ　　ホントは知ってる　早く見つけて欲しいって…　　ここじゃない　そう　どこかへ　想像以上の明日へ　　変わらない毎日に　隠れる場所はないよね　　悲しみに出会ったら　声を上げて泣いていいんだ　　愛とはぬくもり　一人ぼっちにさせないよ　　ここじゃない　そう　どこかへ　目標以上の未来へ　　ルルル…　　ふわふわのワタ畑　隠れてるから見つけて　　退屈になって来たら　他の畑を探そう　　ここじゃない　そう　どこかへ　きっと　君なら大丈夫
83,乃木坂46,ここにいる理由,乃木坂46,排水溝の蓋(ふた)が　少しだけずれていた　まだ止まないその雨が　無駄な時間　押し流すよ　　君は感情殺して　僕を見つめてじっとしてる　どんな言葉でもいいから　口に出せば楽になれる　　永遠にこうしてるのか？　このまま2人は動けないのか？　愛なんて錯覚なんだ　これ以上　ここにいる理由はない　お互い　わかってるのに…　　下水道に落ちてく　悲しみの音がする　愛し合った日々さえも　暗く深い記憶の底　　君を抱いてしまったら　同じ過ち　繰り返すよ　もっと傷つけてしまう　突き放せる勇気をくれ　　どれくらい待てばいいのか？　どうしようもないとあきらめるまで　サヨナラはきっかけなんだ　もう一度　キスをする理由はない　さっきからわかっていても…　　低体温になる　　永遠にこうしてるのか？　このまま2人は動けないのか？　愛なんて錯覚なんだ　これ以上　ここにいる理由はない　お互い　わかってるのに…
84,乃木坂46,ここにはないもの,乃木坂46,夜になって　街の喧騒も闇に吸い込まれて　僕はやっとホッとして　着ていた鎧を脱ぐ　それは大人たちに虚勢を張る姿じゃなくて　思い悩み背中を丸める無防備な自分　と言って嘆こうにも具体的な不満なんて何にも思い当たらないんだ　次の朝が来る前に　予測変換の日々　リセットできないか？　昨日と同じ景色は　もううんざりだ　ホントの空の色を　きっと僕はまだ知らない　　サヨナラ　言わなきゃ　ずっとこのままだ　微笑む瞳のその奥に　君は瞬(まばた)きさえ我慢しながら　涙を隠してる　　寂しさよ　語りかけるな　心が折れそうになる　人間(ひと)は誰もみんな　孤独に弱い生き物だ　それでも一人で行くよ　まだ見ぬ世界の先へ　夢とか未来を僕にくれないか？　ここにはないものを…　　カーテンを閉め太陽とか社会と向き合わなきゃ　僕は悩むこともなく安らぎを覚えるか？　だけどどこかに希望の風が吹いている気がして　開けたドアに　わがままなクラクションが押し寄せる　誰かを盾にして生きていれば　自分は安全で傷つかないと思ってるけど　この手にズシリと重い　汗や結果を味わうこともないだろう　だから　その道が荊(いばら)だと知りつつも　裸足で歩いて自由を見つけてみたくなった　　ごめんね　これから　出て行かせてくれ　後ろ髪を引かれたって　君に甘えたりはしないように　いつも　前を向こう　　悲しみよ　泣き出すなよ　強がりとバレてしまう　ジタバタしながら　生きてくことは愚かだけど　いつの日かわかるのかな　この決心の答え合わせを…　大切なその手を一度離したって　また会える日まで　　生きる(生きる)理由(理由)君に(君に)教えられた　ここに(ここに)いても(いても)青い空は見える　でも空がどれくらい広いとかどれくらい高いかは　見上げて初めて　わかる　　そばにあるしあわせより　遠くのしあわせ掴もう　君がいてくれたから　素敵なサヨナラを言える　　寂しさよ　語りかけるな　心が折れそうになる　人間(ひと)は誰もみんな　孤独に弱い生き物だ　それでも一人で行くよ　まだ見ぬ世界の先へ　夢とか未来を僕にくれないか？　ここにはないものを…
85,乃木坂46,心にもないこと,乃木坂46,胸の奥　洗いざらい　思うこと　言えるかなあ　正直になることって　難しい　　お互いのその気持ちを　試したり　疑ったり　手探り確かめる　独り言　　言葉って　あやふやで　真実が見えなくなる　感情に流されて　ほら　違うニュアンスで受け止められちゃうよ　　ああ　少し距離置かないか？　これ以上　好きになっちゃいけないと思う　ああ　心にもないことを　ふと口にしてしまうのは何故だろう？　ああ　このままじゃきっとダメだ　僕たちは付き合うべきじゃなかったと思う　ああ　心にもないことを　誰もみんな言ってしまって後悔する　　否定して欲しいだけさ　吐き出したこの疑問を…　勘違いしてるって　思いたい　　愛情も　友情も　境界線がぼやける　どんな風に割り切れたなら　ちゃんと理解してもらえるんだろう？　　ああ　君のことが好きだよ　それだけは絶対にずっと変わってないのに…　ああ　甘噛みをしたくなる　ただ君にだけちょっかい出したくて…　ああ　嫌いになんてなれない　だけど余計な一言言ってしまうんだ　ああ　甘噛みをしたくなる　子供ねって笑って許して欲しい　　僕は一体　何を求めてる？　君の困った顔なんて見たくない　好きだ　好きだ　ただそのことを　君のその胸にノックしたいだけなんだ　　ああ　少し距離置かないか？　これ以上　好きになっちゃいけないと思う　ああ　心にもないことを　ふと口にしてしまうのは何故だろう？　ああ　このままじゃきっとダメだ　僕たちは付き合うべきじゃなかったと思う　ああ　心にもないことを　誰もみんな言ってしまって後悔する　　思ってもいないのに… Woh...　思ってもいないのに… Woh...
86,乃木坂46,心の薬,乃木坂46,誰かに言われた　言葉の棘　気にしてしまうのは　自信ないから　　嫌われることに怯えながら　見えない敵ばかり　勝手に作っていた　　生きていれば　時々　嫌なこともあるさ　そんな日には　一人きり　思いっきり泣けばいいよ　　涙は心の薬　そのうち楽になる　胸に溜まってる　悲しみ　吐き出そう　涙は心の薬　もやもや拭ったら　深呼吸をひとつして　最後は笑ってごらん　　人はそう誰も　胸の内側　身勝手なナイフを　隠しているよ　　自分でも何も気づかないまま　誰かを傷つけて　泣かせることもあるだろう　　何のために生きるの?　何のための命　落ち込んだり　凹んだり　もう一度立ち上がれ　　笑顔は愛の処方箋　元気になれるはず　暗い顔してちゃ　チャンスも逃げちゃうよ　笑顔は愛の処方箋　みんなをしあわせに　前向きに歩き出そう　明日が待ち遠しいね　　涙は心の薬　そのうち楽になる　胸に溜まってる　悲しみ　吐き出そう　涙は心の薬　もやもや拭ったら　深呼吸をひとつして　最後は笑ってごらん
87,乃木坂46,心のモノローグ,乃木坂46,ルルルル…　　僕らの言葉には　いつも限界があって　本当のこの気持ち　どこか伝わらないんだ　何より大切だと　引き止めて欲しかったのに　束縛はできないと　優しく言われてしまった　　それくらい君を想ってる　どれくらい愛されているか　聞いて　　抱きしめ合ったら感じるはず　胸の奥の愛の存在　声になんか出さなくても　聴こえるだろう　話し合うよりも　腕の中で　そっと耳を傾けよう　言いたいことのすべてが　脈を打つ　　ルルルル…　　心のモノローグ　　残酷に聴こえる　その言葉の裏側には　さりげない思いやり　余計　辛くなって来る　行くなと制するのは　黙るより簡単だけど　その夢を取り上げて　僕に何ができるのだろう　　難しく考えすぎないで　正解なんてどこにもない　きっと　　唇重ねて塞ぎましょう　理屈っぽいそんな会話は…　深い息の片隅で　聴こえるはずだ　形にはしない曖昧さが　もっと意味を持ってしまう　いつか本音は　自然に　浮かび上がる　　ルルルル…　　それくらい君を想ってる　どれくらい愛されているか　聞いて　　抱きしめ合ったら感じるはず　胸の奥の愛の存在　声になんか出さなくても　聴こえるだろう　話し合うよりも　腕の中で　そっと耳を傾けよう　言いたいことのすべてが　脈を打つ　　ルルルル…　　教えてモノローグ
88,乃木坂46,言霊砲,乃木坂46,神様は誰の味方？　立場　はっきりしてよ　私の味方なら　見えないように応援して…　　そういう偶然が大切　わざとらしいのはNG　どこかでバッタリ会いたい　待ち伏せするなんてダメダメ　　体育館とか　バスの停留所　ショッピングモール　不自然ではない場所で…　　彼を大好きなライバルたちだって　きっと　きっかけ探してる　さあ　急いで！　　神様は誰の味方？　立場　はっきりしてよ　私の味方なら　見えないように応援して…　作戦なんていらない　陰で支えて欲しい　奇跡が起きたように　とびきりの笑顔を見せたい　　一人で空を見上げ　ブツブツ言ってる　この想い　届け　言霊になって…　　何にもなければ友達　何かが始まればステディー　願ってるだけじゃ卒業　間に合わなけりゃ片想い　　渡り廊下とか　駅のホームとか　ファミレスとか　意外すぎるタイミングで…　　彼もびっくりして立ち話したくなる　そんな　サプライズ　欲しいのよ　お願い　　神様が味方につけば　もちろん　何でもできる　すべて　思いのままね　何があっても私の勝ち　失敗はありえないわ　だってシナリオ通り　二人の運命なんて　どうにでも書き直せるわ　　雑誌の占いページ　開いて呟く　この恋は必ず　うまく行くはず　　しつこいくらいがいい　言葉にしよう　願うだけじゃ叶わない　彼が(彼が)　好きってことを　(胸の奥に)　しまいこまずに　声に出すんだ　　神様は誰の味方？　立場　はっきりしてよ　私の味方なら　見えないように応援して…　作戦なんていらない　陰で支えて欲しい　奇跡が起きたように　とびきりの笑顔を見せたい　　一人で空を見上げ　ブツブツ言ってる　この想い　届け　言霊になって…
89,乃木坂46,孤独兄弟,乃木坂46,2万で買った中古のバイク　Freeway　飛ばして風になった　行きたい場所なんかどこにもないこと　アクセル吹かしてわかったよ　　誰かとつるんでいる時は　いつも自分が強くなれたよ　Why not？　Why not？　なぜなんだ？　夜明けの空　星の行方を知って　よろしくLonely　　もっと孤独に　孤独に　孤独に　あいつなんか見捨てて　今　俺は行くんだ　信じられてたわけでも　信じてたわけでもない　続くセンターライン　しがらみ振り切って　俺は息を殺し気配を消そうか？　　サービスエリアで給油しながら　ガソリンの匂い思い出す　そうさ　あいつと殴り合った日々　未来の夢　傷つけた　　光るナイフを見たって　俺たちは怖くなかったよ　Go ahead　Go ahead　やってやろう　変われないこと　それが俺らしさなら　Uターンしようか　　もっと孤独に　孤独に　孤独に　仲間なんかいらない　だけどあいつは…　どうなろうと構わないよ　どうにかしなきゃ始まらない　やばい友情ライン　理屈なんて柄じゃない　そんな気分にカムバックするか　　もっと孤独に　孤独に　孤独に　あいつなんか見捨てて　今　俺は行くんだ　信じられてたわけでも　信じてたわけでもない　続くセンターライン　しがらみ振り切って　俺は息を殺し気配を消そうか？
90,乃木坂46,孤独な青空,乃木坂46,仲のいい友達を　指を折ってそっと数えてみた　親友と呼べる者を　自信持って言えないのはなぜだろう　　それなりに連れ立って遊ぶ仲間はいる　お互いに必要な時だけ　声を掛け合ってるんだ　　僕たちは寂しがりなのか　肩を寄せ合ってるのか　澄み渡る青空が責めるようだ　同じ時代を生きてる　空気に流されてるのか　誰一人　気にしないのか　影を作って黙り込むのか　　打ち明ける秘密もなく　思い悩む憂鬱もないのはなぜだろう　　もどかしく語り合うような夜明けが欲しい　生き方がぶつからないように　距離を置いてしまっている　　僕たちは弱い生きものか　傷を舐めあってるのか　吹き抜けてく風さえも避けるようだ　共に歩いているのに　心は通わせないのか　立ち止まって声掛けようか　木々も一瞬　騒(ざわ)めくだけか　　金木犀は何も答えない　青春はいつだって虚しい　　僕たちは寂しがりなのか　肩を寄せ合ってるのか　澄み渡る青空が責めるようだ　同じ時代を生きてる　空気に流されてるのか　誰一人　気にしないのか　影を作って黙り込むのか
91,乃木坂46,転がった鐘を鳴らせ！,乃木坂46,転がった鐘を鳴らすんだ！　道の上　捨てられたあの鐘　世間から見放されたもの　価値などない希望よ　転がった鐘を鳴らすんだ！　みんなに忘れられたあの鐘　握った拳　振り下ろせば　キレイな音が響くだろう　　愛想笑い　媚(こ)び諂(へつら)い　生きるために繰り返して　ふと鏡を覗いたら　口が曲がってた　どうでもいい　見栄や体裁(ていさい)　取り繕っているうちに　親から貰った顔が　嫌いになってた　　誰かに当たってみたところで　何も解決なんかしないよ　家を飛び出してみたところで　逃げている事実は　変わらないさ　追いつめられた　　吊るされた鐘を思い出せ！　風の中　響いてたあの鐘　懐かしい愛のようなもの　心が癒されるよ　吊るされた鐘を思い出せ！　遠くで励まされたあの鐘　瞳閉じれば　聴こえて来る　痛い所に響くように　　ショウウィンドウに　並ぶダイヤ　誰もが欲しがるものより　自分にしかわからない　石ころが欲しい　　本当に大切な人生は　そこに野ざらしのまま落ちてる　人はまさかと見過ごしてしまう　退屈な日常の　その中に　宝物はあるよ　　転がった鐘を鳴らすんだ！　道の上　捨てられたあの鐘　世間から見放されたもの　価値などない希望よ　転がった鐘を鳴らすんだ！　みんなに忘れられたあの鐘　握った拳　振り下ろせば　キレイな音が響くだろう　　ラララ…
92,乃木坂46,ごめんね、スムージー,乃木坂46,ごめんね　スムージー　Yeah！ Yeah！　偶然　彼と会って　話してたから　駅のスタンドで　せっかく買ったのに　手に持ったまま忘れてた　絶対　溶けてるわ　今　ストローで確かめてみたけど　なんか水っぽくて　大失敗　　誰かのことを好きになると　もう他のものなんて　目に入らなくなる　　全部　そつなくこなすのは無理　そのうちにどれかを失うのよ　　愛は　犠牲を払ってもいいと　覚悟決めなきゃ　掴めない　あっと言う間に過ぎて行く　無我夢中の時間　　ごめんね　スムージー　Yeah！ Yeah！　自分の暮らしで　一番　大事にしていた　あんなものとか　こんなルールとか　どうでもいい　ピンと来た　彼と知り合って…　わがままにならなくちゃ　しあわせ　逃げてしまう　好きにさせて　　１分前は思っていた　もう男の子なんかに　振り回されない　　そう決めたことはちゃんとやろうと　誓っても　予定は未定なもの　　喉は　確かに渇いていたんだし　栄養だって欲しかった　毎日の習慣なのに　ほったらかすなんて…　　ごめんね　スムージー　Yeah！ Yeah！　偶然　彼と会って　話してたから　駅のスタンドで　せっかく買ったのに　手に持ったまま忘れてた　絶対　溶けてるわ　今　ストローで確かめてみたけど　なんか水っぽくて　大失敗　　Yeah！ Yeah！　かなり時間が経って　飲んでみたけど　なんか温(ぬる)くて　なんか　美味しくない　シャーベットが溶けている　恋のレガシーね　最後まで飲まなきゃ　絶対　もったいない　Yeah！ Yeah！　自分の暮らしで　一番　大事にしていた　あんなものとか　こんなルールとか　どうでもいい　ピンと来た　彼と知り合って…　わがままにならなくちゃ　しあわせ　逃げてしまう　勝手だよね　スムージー
93,乃木坂46,ごめんねFingers crossed,乃木坂46,今だってもちろん好きだけど　なぜだろう　あの頃に戻れない　君の幸せをずっと祈ってるよ　ごめんねFingers crossed　　愛し合うそのことが初めてだったから　すべてがぎこちなくてキスだって下手すぎて　緊張しながら何度も抱き合った　手を伸ばせばいつだって君がそこにいる　当たり前になってしまったその存在に　甘えて油断してたタイミング　　会えない時間が寂しくなくなって　気づけば　心は離れてた　やり直そうと言われたら　僕はどうした？　　今だってもちろん好きだけど　なぜだろう　あの頃に戻れない　冷静じゃないから恋ができるんだ　客観的って自分らしくない　明日ももちろん好きだけど　近づかない遠い光のままで…　言葉にできない　この気持ちをそっと　さよならFingers crossed　　Wow wow wow　　Ah　なんて　人間の感情は身勝手なものだろう　愛がなくなったら生きていけない　誰もみんな思い込んでるのに　大丈夫　　最終電車で見送るステーション　僕だけどうやって帰ればいい？　動き出した窓ガラス　指をクロスして　　いつのまに壊れていたのかな　無我夢中　追いかけるその欲望　考えるより先に行動してた　慣れてしまうとドキドキしない　メモリー壊れていたのかな　本能の一部が復元しない　後悔しそうな　胸の痛みそっと　このままFingers crossed　　今だってもちろん好きだけど　なぜだろう　あの頃に戻れない　冷静じゃないから恋ができるんだ　客観的って自分らしくない　明日ももちろん好きだけど　近づかない遠い光のままで…　言葉にできない　この気持ちをそっと　さよなら　君の幸せをずっと祈ってるよ　ごめんねFingers crossed
94,乃木坂46,ゴルゴンゾーラ,乃木坂46,Oh Oh Oh Oh Oh...　　人それぞれだね　食べ物の好き嫌い　あんなものなんて　絶対食べたくないよ　罰ゲームじゃない　恋愛だってそうだよ　ありえない恋がある　無難な彼なら　いない方がマシだって思ってしまう　　趣味が悪かろうが　何を言われようが　自分がよけりゃいいでしょ？　ちょっと個性強くたって　全然構わない　後を引く人　　ゴルゴンゾーラ　みたい　癖のある人が好きなの　刺激的な恋をしなきゃ生きている価値がない　青カビタイプ　私　いくらでもウェルカムよ　みんなに愛される人より　もっと変わり者よろしく　　Oh Oh Oh Oh Oh…　　印象にさえも残らないような　ごく普通の味じゃ　満足できやしないグルメなんだよ　いい人ってことは　どうだっていい人だ　変わり者ばかり　いつも惹かれてしまうのはなぜだろう？　　付き合ってみたって　予定調和でしょう？　人気者の人たち　もっとアクが強い人と喧嘩をしながら　面白がりたい　　ゴルゴンゾーラ　だけが　心を満たしてくれるの　眉を顰(ひそ)め苦手だって敬遠されれば最高　どんどんハマる　私　ここから抜け出せない　わかる人だけわかっている　そんなチーズに恋してる　　モッツァレラ　嫌いじゃないけど　ノーマルじゃ物足りない　誰からも好かれてちゃ　一人占めできない　　ゴルゴンゾーラ　みたい　癖のある人が好きなの　刺激的な恋をしなきゃ生きている価値がない　　ゴルゴンゾーラ　みたい　癖のある人が好きなの　刺激的な恋をしなきゃ生きている価値がない　青カビタイプ　私　いくらでもウェルカムよ　みんなに愛される人より　もっと変わり者よろしく　　Oh Oh Oh Oh Oh…
95,乃木坂46,サイコキネシスの可能性,乃木坂46,君からおいで　僕の両手の中へ　ちゃんと気持ち知りたい　走っておいで　ハートに向かって　僕は念力で　Love me!　　振られたらどうしよう?って　ネガティブなことを忘れて　どんなに好きかを　イメージするんだ　休み時間のグラウンドで　シャツの袖までまくって　バレーボールしている　君を思ったよ　　ある時突然　君はボールを捨てて　僕の(僕の)方に(方に)　来たらいいな　　君からおいで　僕は祈るしかない　無理なことであっても　微笑んでくれ　自分の意志で　振り返るように　Love me!　　言葉にはできないからね　念力を研究したんだ　恋する力は岩をも通す　サイコキネシスとテレキネシスの　その違いもわからない　存在するのか　ただの願望か　　知らない間に　君が目の前にいた　僕の(僕の)声が(声が)　通じたらしい　　君から来たね　愛に引かれるように　なんかきょとんとしてる　何を話そう　僕は困って　そっとつぶやいた　Love me!　Love me!　Love me!　　これから仲良くなって　本当の恋になったら　話そう　願いはいつも　小さな念力　ずっとずっと思っていたら　通じるかも…　　君からおいで　僕は祈るしかない　無理なことであっても　微笑んでくれ　自分の意志で　振り返るように　Love me!　　サイコキネシスの可能性
96,乃木坂46,最後のTight Hug,乃木坂46,抱きしめるしかなかった　何も思い浮かばない　出来ることなら　僕にもう一度だけ　チャンスが欲しい　このまま　手を掴んで　君を連れ去りたいよ　僕はどうして　繋いでたその手を離したのか　今さら思った Ah　　飲みかけのカフェラテ　手に持って　どれくらい経った？　だって君が結婚をするって聞いて　何を言えばいい？　　何ヶ月ぶりだろう　どこかで会えない？なんて言うから　そう　気軽に懐かしい公園で　待ち合わせてしまった　　さよならのその後も　忘れてたわけじゃない　話したいことがあったけど　突然すぎないか？　　抱きしめるしかなかった　言葉では伝えられない　おめでとう　幸せになれって　思いを込めて…　戸惑ってる僕の顔を　見られたくなかったし　こんな風に抱きしめることなんかできないよ　最後のTight Hug Ah　　木枯らしに吹かれて　かじか　心の奥も悴(かじか)んだ　少し距離を置こうって言ったのは　僕の方だったのに…　　何度か恋をしたけど　それ以上進まない　誰かと君を知らぬうちに　どこか比べてた　　引き止めちゃいけないんだ　僕だってわかっているよ　君の未来を変えてしまうことは　できないってこと　“責任”とかじゃなくて　そんな勇気ないだけだろう　このままずっとこうしていたかったけど　微笑んで両手を離した　　冷たくなったカフェラテ　もう飲みたくなかったけど　残したまま　捨てちゃうのは　なんでかな(今日だけは)　思い出がもったいない気がした　　抱きしめるしかなかった　言葉では伝えられない　おめでとう　幸せになれって　思いを込めて…　戸惑ってる僕の顔を　見られたくなかったし　こんな風に抱きしめることなんかできないよ　最後のTight Hug Ah
97,乃木坂46,魚たちのLOVE SONG,乃木坂46,水の中では　沈黙だけが　すべてなんだと　思っていました　　どんな光も　辿り着けずに　深い暗闇が　底にありました　　そんな閉ざされた世界でも　愛のうたを歌いたい　ささやかな願いが　泡になってしまおうと…　　魚たちのLOVE SONGは　そうきっと存在するのでしょう　愛する誰かがいるのならば…　私たちに聴き取れない　消え入りそうな歌声は届いてる　募った想いを伝えている　　瞳　閉じれば　聴こえるでしょう　遠いどこかで　広がる波紋を…　　どんなキレイな感情も　水の壁が遮って　祈ってた奇跡が　力尽きてしまうように…　　魚たちに言葉はある　お互いに会話をするのでしょう　自分の気持ちを形にして…　メロディーを口ずさんで　愛しさがその胸に運ばれる　恋の水音が響くように…　　広い広い海のその片隅で　青い水面(みなも)に跳ねた水しぶきが　いくつも見える　あれは確かに　魚のデュエット　　歌うみたいに泳ぎ続ける　　魚たちのLOVE SONGは　そうきっと存在するのでしょう　愛する誰かがいるのならば…　私たちに聴き取れない　消え入りそうな歌声は届いてる　募った想いを伝えている
98,乃木坂46,さざ波は戻らない,乃木坂46,そして君の背中は　雑踏に紛れ消えて行く　記憶の波に攫(さら)われ　愛はどこへ流される　　あの日　僕らが出会った原宿で　サヨナラを言うとは思わなかった　この歩道橋の上から　いつも手を振ってたのに…　　一度も振り向かないくらい　君は僕を忘れられるのか？　さざ波は戻ることなく　風に美しく煌(きら)めく　何も後悔がないんだね　心はどこまでも澄んでる　僕の方からは　もう見えない君を　ずっと　探してた　　やがて夕陽は沈み　思い出は暗闇の中　たった一つの願いは　流れ星になるのか？　　誰のせいでもないってわかってる　やさしさに甘えてしまっただけさ　君を寂しくさせていた　僕が鈍感すぎた夏　　私だったら大丈夫って　微笑みの中に一雫　涙が滲んでた瞳　今になってやっと気づいた　できるなら帰って来て欲しい　なんて勝手な愛なんだろう　打ち寄せる波は　楽しかった日々を　何も覚えてない　　一度も振り向かないくらい　君は僕を忘れられるのか？　さざ波は戻ることなく　風に美しく煌(きら)めく　何も後悔がないんだね　心はどこまでも澄んでる　僕の方からは　もう見えない君を　ずっと　探してた　　遠いさざ波よ
99,乃木坂46,錆びたコンパス,乃木坂46,錆び付いてる　コンパスの針は　どこを指すのだろう？　North？South？　好奇心の磁石は　まだ生きてるんだ　どれくらい冒険者たちの　道なき道を探したのか？　今　僕は最初の旅　青春の荒野よ　　誰もが　行くなと言うけど　人生に　怯えていても　何も始まらない　　行き倒れたって　それで本望だ　立ち止まってるより　前へ進め　志半ばに挫折しても　一度くらい夢を見てた方がマシだ　行ったことのない地平線の先よ　努力した涯(はて)に何を思う？　太陽がいつか燃え尽きて　この世界の闇が訪れようとも…　　Wow Wow Wow Break a leg！　Wow Wow Wow Break a leg！　　ハーモニカが　いつもより少し　吹きにくいのはなぜだ？　♭(フラット)？♯(シャープ)？　覚えていたメロディー　半音違うよ　ありふれたフロンティアたちの　自慢話に興味はない　ただ僕の可能性と　ルーツを目指してる　　辺りに　希望は見えない　暖(だん)を取る　薪(たきぎ)の炎が　自分照らすだけ　　行き倒れるなら　夢の途中がいい　帰ろうとしながら死にたくはない　力が尽きて気を失い　道の上で息が絶えるならいいさ　トライできたこと　誇りに思って　満点の星に何を語る？　思い出はどうせ色褪せて　今　閉じた瞼(まぶた)に微笑み残す　　悔いのない人生なんて　どこにも存在しないだろう　そう人は誰もみんな　やりたかった何かを　やり残すものなんだ　絶対　　行き倒れたって　それで本望だ　立ち止まってるより　前へ進め　志半ばに挫折しても　一度くらい夢を見てた方がマシだ　行ったことのない地平線の先よ　努力した涯(はて)に何を思う？　太陽がいつか燃え尽きて　この世界の闇が訪れようとも…　　Wow Wow Wow Break a leg！　Wow Wow Wow Break a leg！
100,乃木坂46,さゆりんご募集中,乃木坂46,大人になればいろいろあるけど　嫌なこと忘れてしまおう　　生きてくことに　気を遣っていたら　ストレスが溜まってしまうよ　　さあ　切り替えて　頭の中を空っぽに　力を抜いて行こうぜ！　　Wanted！　さゆりんご募集中　しあわせになりたきゃ　ここにおいでよ　さゆりんご　集まって　明るけりゃ誰でもいいんだ　みんな　(みんな)　一緒に歌いましょう　そして踊りましょう　ハイ　　Oh... Lalala...　　恋も仕事も　人間関係　何もかもがうまく行くわけない　　もう　適当に　難しいこと抜きにして　バカなふりして行こうぜ！　　Wanted！　さゆりんご　いかがっすか？　モテモテになりたきゃ　気楽にどうぞ　さゆりんご　好きならば　条件は何もないんだ　合格　(合格)　一緒に盛り上がろう　そうだ　騒ごうぜ！　ハイ　　お待たせしました！　(Come on Baby！)　そうさゆりんご軍団　よろしく　　Wanted！　さゆりんご募集中　しあわせになりたきゃ　ここにおいでよ　さゆりんご　集まって　明るけりゃ誰でもいいんだ　みんな　(みんな)　一緒に歌いましょう　辛いことなんか　全部全部　忘れて　ハイ　　Oh... Lalala...　　ハイ
